"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-0.65,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",-1.06,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",1.19,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",4.59,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",1,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",-3.76,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-1.7,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",5.23,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.22,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",1.62,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.43,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-1.71,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.63,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",1.33,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.79,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.29,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.47,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.46,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.57,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.28,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.97,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.71,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.21,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-0.62,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",1.27,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",1.47,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-6.57,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-2.7,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",5.65,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",2.12,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",2.37,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",0.37,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-2.85,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",0.77,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.19,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.6,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",2.17,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-2.03,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",1.41,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-2.72,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.32,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",1.67,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",-0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",1.11,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-0.51,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.71,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",0.31,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-0.33,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.34,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.92,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",1.06,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.9,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",2.27,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-0.85,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",1.3,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-0.77,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.87,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.4,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.69,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.25,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",-0.41,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.8,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.31,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-0.55,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",1.72,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.21,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.22,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.18,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.98,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",-1.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",2.86,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",-0.4,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.19,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.39,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",-0.13,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",2.95,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.46,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.35,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.24,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-2.77,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",1.32,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",1.79,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-0.04,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",-0.24,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-0.26,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-0.75,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",0.41,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-0.8,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",0.48,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",0.32,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",0.33,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.09,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",-0.68,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.48,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.62,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",0.19,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",0.77,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",0.68,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",0.14,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",0.13,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",0.23,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.6,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.15,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-0.21,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.14,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.37,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.47,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",0.16,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.01,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.18,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.48,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.25,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.22,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.51,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.34,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.55,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.24,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.23,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.51,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.32,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.5,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.01,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.61,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-0.08,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",0.45,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.48,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.34,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.26,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.29,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.49,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",-0.01,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.47,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",0.71,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.33,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-2.41,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",3.65,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",1.35,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-1,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.14,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.98,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",1.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-1.57,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-1.19,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.02,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",0.03,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",0.72,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",1.07,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.52,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-1.34,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",1.21,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",-0.14,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.69,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",-0.3,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",0.65,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",0.57,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.53,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",0.69,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-0.15,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.62,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",0.83,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.17,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",0.86,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.76,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.09,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-0.19,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.51,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",1.15,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",0.35,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.65,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.32,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.81,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.67,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.15,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",-0.27,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.84,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.59,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.03,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.81,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.71,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-0.12,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.19,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.02,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.24,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.45,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.55,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",2.08,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",-0.41,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-0.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.6,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.94,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",-0.67,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.4,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.07,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.83,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-3.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",3.54,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-0.47,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-1.36,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.53,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.27,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-0.34,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-0.52,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",0.36,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",7.06,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",-3.54,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-3.86,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",2.41,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",0.71,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",2.95,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-1.6,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",1.15,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",-0.75,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-1.75,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",2.23,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-7.89,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-7.18,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-2.37,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-2.42,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-4.46,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.53,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-3.99,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-4.62,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-2.88,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-2.86,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-4.84,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",5.87,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-3.89,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-1.06,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.46,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-1.3,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.57,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",4.58,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",3.68,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-4.15,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",2.31,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-3.86,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",7.27,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-4.31,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",1.04,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.14,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-3.95,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",7.12,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-3.47,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",1.07,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-2.69,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",2.47,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.71,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",3.37,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-3.27,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.3,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",2.23,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",3.21,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-1.36,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-2.14,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",0.17,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-0.22,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",1.97,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-2.09,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",7.96,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",-2.84,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",4.36,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-2.94,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",-0.77,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",2.09,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",-2.92,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",0,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-1.7,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",6.1,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-5.22,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",-2.44,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.13,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",-1.28,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",1.06,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",0,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.66,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.45,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",4.5,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.99,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",1.37,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-2.09,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.87,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.51,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.67,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",2.28,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",0.55,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.9,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.64,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.5,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.17,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",1.3,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.27,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",2.5,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",-0.92,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",3.22,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",-1.42,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-1.14,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",3.3,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.04,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",3.27,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.1,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.41,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.78,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",2.67,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",1.68,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",3.79,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",1.38,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.09,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",2.1,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",-1.25,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",5.36,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.44,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",1.14,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-0.73,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-8.73,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",11.83,
